RACEID,DRIVERID,LAP,POSITION,MILLISECONDS,DRIVERREF,RACE_NAME,PIT_STOP,MILLISECONDS_CUMULATIVE,MEDIAN_MILLISECONDS_CUMULATIVE
879,17,18,6,88296,webber,2012 Brazilian Grand Prix,N,1606146,1616701
879,4,18,5,93769,alonso,2012 Brazilian Grand Prix,Y,1602803,1616701
879,155,18,7,92409,kobayashi,2012 Brazilian Grand Prix,Y,1606170,1616701
879,39,18,18,93557,karthikeyan,2012 Brazilian Grand Prix,N,1649657,1616701
879,20,18,4,87761,vettel,2012 Brazilian Grand Prix,N,1599208,1616701
879,819,18,17,89443,pic,2012 Brazilian Grand Prix,N,1642425,1616701
879,818,18,14,87380,vergne,2012 Brazilian Grand Prix,N,1626278,1616701
879,37,18,19,88514,rosa,2012 Brazilian Grand Prix,N,1650300,1616701
879,5,18,16,87931,kovalainen,2012 Brazilian Grand Prix,N,1634452,1616701
879,814,18,11,93317,resta,2012 Brazilian Grand Prix,Y,1617306,1616701
879,8,18,9,88638,raikkonen,2012 Brazilian Grand Prix,N,1615838,1616701
879,808,18,15,89884,petrov,2012 Brazilian Grand Prix,N,1630404,1616701
879,1,18,3,93314,hamilton,2012 Brazilian Grand Prix,Y,1585903,1616701
879,807,18,1,84218,hulkenberg,2012 Brazilian Grand Prix,N,1558379,1616701
879,817,18,8,89463,ricciardo,2012 Brazilian Grand Prix,N,1614691,1616701
879,18,18,2,84537,button,2012 Brazilian Grand Prix,N,1558379,1616701
879,13,18,12,85889,massa,2012 Brazilian Grand Prix,N,1622812,1616701
879,39,19,18,91782,karthikeyan,2012 Brazilian Grand Prix,N,1741439,1714370.5
879,3,19,14,105039,rosberg,2012 Brazilian Grand Prix,N,1721135,1714370.5
879,817,19,7,93003,ricciardo,2012 Brazilian Grand Prix,Y,1707694,1714370.5
879,30,19,20,83519,michael_schumacher,2012 Brazilian Grand Prix,N,1760242,1714370.5
879,807,19,1,82437,hulkenberg,2012 Brazilian Grand Prix,N,1640816,1714370.5
879,814,19,12,100266,resta,2012 Brazilian Grand Prix,N,1717572,1714370.5
879,37,19,19,96647,rosa,2012 Brazilian Grand Prix,Y,1746947,1714370.5
879,17,19,5,92463,webber,2012 Brazilian Grand Prix,Y,1698609,1714370.5
879,4,19,6,102311,alonso,2012 Brazilian Grand Prix,N,1705114,1714370.5
879,818,19,11,88319,vergne,2012 Brazilian Grand Prix,N,1714597,1714370.5
879,5,19,16,93497,kovalainen,2012 Brazilian Grand Prix,Y,1727949,1714370.5
879,808,19,15,94518,petrov,2012 Brazilian Grand Prix,Y,1724922,1714370.5
879,8,19,8,92862,raikkonen,2012 Brazilian Grand Prix,Y,1708700,1714370.5
879,18,19,2,83280,button,2012 Brazilian Grand Prix,N,1641659,1714370.5
879,1,19,3,100436,hamilton,2012 Brazilian Grand Prix,N,1686339,1714370.5
879,819,19,17,89433,pic,2012 Brazilian Grand Prix,N,1731858,1714370.5
879,20,19,4,90758,vettel,2012 Brazilian Grand Prix,Y,1689966,1714370.5
879,10,19,13,93033,glock,2012 Brazilian Grand Prix,Y,1718056,1714370.5
879,13,19,10,91332,massa,2012 Brazilian Grand Prix,Y,1714144,1714370.5
879,155,19,9,104083,kobayashi,2012 Brazilian Grand Prix,N,1710253,1714370.5
879,3,20,18,123357,rosberg,2012 Brazilian Grand Prix,Y,1844492,1809432.5
879,817,20,9,99467,ricciardo,2012 Brazilian Grand Prix,N,1807161,1809432.5
879,30,20,17,82000,michael_schumacher,2012 Brazilian Grand Prix,N,1842242,1809432.5
879,18,20,2,81676,button,2012 Brazilian Grand Prix,N,1723335,1809432.5
879,808,20,15,105629,petrov,2012 Brazilian Grand Prix,N,1830551,1809432.5
879,13,20,12,99980,massa,2012 Brazilian Grand Prix,N,1814124,1809432.5
879,4,20,4,82203,alonso,2012 Brazilian Grand Prix,N,1787317,1809432.5
879,819,20,14,97240,pic,2012 Brazilian Grand Prix,Y,1829098,1809432.5
879,39,20,16,97659,karthikeyan,2012 Brazilian Grand Prix,Y,1839098,1809432.5
879,20,20,5,99987,vettel,2012 Brazilian Grand Prix,N,1789953,1809432.5
879,10,20,13,99361,glock,2012 Brazilian Grand Prix,N,1817417,1809432.5
879,807,20,1,81694,hulkenberg,2012 Brazilian Grand Prix,N,1722510,1809432.5
879,814,20,8,83173,resta,2012 Brazilian Grand Prix,N,1800745,1809432.5
879,1,20,3,81674,hamilton,2012 Brazilian Grand Prix,N,1768013,1809432.5
879,17,20,7,99971,webber,2012 Brazilian Grand Prix,N,1798580,1809432.5
879,5,20,19,118105,kovalainen,2012 Brazilian Grand Prix,N,1846054,1809432.5
879,818,20,10,93533,vergne,2012 Brazilian Grand Prix,Y,1808130,1809432.5
879,37,20,20,106629,rosa,2012 Brazilian Grand Prix,N,1853576,1809432.5
879,155,20,6,81698,kobayashi,2012 Brazilian Grand Prix,N,1791951,1809432.5
879,8,20,11,102035,raikkonen,2012 Brazilian Grand Prix,N,1810735,1809432.5
879,30,21,15,80491,michael_schumacher,2012 Brazilian Grand Prix,N,1922733,1892918.5
879,10,21,12,81549,glock,2012 Brazilian Grand Prix,N,1898966,1892918.5
879,8,21,10,80550,raikkonen,2012 Brazilian Grand Prix,N,1891285,1892918.5
879,818,21,13,97991,vergne,2012 Brazilian Grand Prix,N,1906121,1892918.5
879,18,21,2,81641,button,2012 Brazilian Grand Prix,N,1804976,1892918.5
879,17,21,7,80804,webber,2012 Brazilian Grand Prix,N,1879384,1892918.5
879,37,21,18,83247,rosa,2012 Brazilian Grand Prix,N,1936823,1892918.5
879,819,21,17,102973,pic,2012 Brazilian Grand Prix,N,1932071,1892918.5
879,20,21,5,81715,vettel,2012 Brazilian Grand Prix,N,1871668,1892918.5
879,808,21,14,80981,petrov,2012 Brazilian Grand Prix,N,1911532,1892918.5
879,807,21,1,81175,hulkenberg,2012 Brazilian Grand Prix,N,1803685,1892918.5
879,5,21,16,82453,kovalainen,2012 Brazilian Grand Prix,N,1928507,1892918.5
879,155,21,6,80441,kobayashi,2012 Brazilian Grand Prix,N,1872392,1892918.5
879,39,21,19,107883,karthikeyan,2012 Brazilian Grand Prix,N,1946981,1892918.5
879,1,21,3,80677,hamilton,2012 Brazilian Grand Prix,N,1848690,1892918.5
879,3,21,20,110750,rosberg,2012 Brazilian Grand Prix,N,1955242,1892918.5
879,817,21,9,81350,ricciardo,2012 Brazilian Grand Prix,N,1888511,1892918.5
879,814,21,8,80713,resta,2012 Brazilian Grand Prix,N,1881458,1892918.5
879,13,21,11,80428,massa,2012 Brazilian Grand Prix,N,1894552,1892918.5
879,4,21,4,81442,alonso,2012 Brazilian Grand Prix,N,1868759,1892918.5
879,808,22,14,101135,petrov,2012 Brazilian Grand Prix,N,2012667,1986839
879,817,22,9,92350,ricciardo,2012 Brazilian Grand Prix,N,1980861,1986839
879,807,22,1,79938,hulkenberg,2012 Brazilian Grand Prix,N,1883623,1986839
879,1,22,3,82739,hamilton,2012 Brazilian Grand Prix,N,1931429,1986839
879,3,22,20,102520,rosberg,2012 Brazilian Grand Prix,N,2057762,1986839
879,819,22,17,101868,pic,2012 Brazilian Grand Prix,N,2033939,1986839
879,37,22,18,105078,rosa,2012 Brazilian Grand Prix,N,2041901,1986839
879,13,22,11,94734,massa,2012 Brazilian Grand Prix,N,1989286,1986839
879,155,22,6,91050,kobayashi,2012 Brazilian Grand Prix,N,1963442,1986839
879,17,22,7,90641,webber,2012 Brazilian Grand Prix,N,1970025,1986839
879,4,22,4,89722,alonso,2012 Brazilian Grand Prix,N,1958481,1986839
879,818,22,13,101042,vergne,2012 Brazilian Grand Prix,N,2007163,1986839
879,39,22,19,104750,karthikeyan,2012 Brazilian Grand Prix,N,2051731,1986839
879,30,22,15,100974,michael_schumacher,2012 Brazilian Grand Prix,N,2023707,1986839
879,8,22,10,93107,raikkonen,2012 Brazilian Grand Prix,N,1984392,1986839
879,5,22,16,100528,kovalainen,2012 Brazilian Grand Prix,N,2029035,1986839
879,10,22,12,97583,glock,2012 Brazilian Grand Prix,N,1996549,1986839
879,814,22,8,90465,resta,2012 Brazilian Grand Prix,N,1971923,1986839
879,18,22,2,79880,button,2012 Brazilian Grand Prix,N,1884856,1986839
879,20,22,5,89474,vettel,2012 Brazilian Grand Prix,N,1961142,1986839
879,3,23,20,89063,rosberg,2012 Brazilian Grand Prix,N,2146825,2087363
879,817,23,9,100911,ricciardo,2012 Brazilian Grand Prix,N,2081772,2087363
879,13,23,11,100381,massa,2012 Brazilian Grand Prix,N,2089667,2087363
879,155,23,6,101217,kobayashi,2012 Brazilian Grand Prix,N,2064659,2087363
879,807,23,1,94127,hulkenberg,2012 Brazilian Grand Prix,Y,1977750,2087363
879,20,23,5,102938,vettel,2012 Brazilian Grand Prix,N,2064080,2087363
879,39,23,19,94779,karthikeyan,2012 Brazilian Grand Prix,N,2146510,2087363
879,814,23,8,104108,resta,2012 Brazilian Grand Prix,N,2076031,2087363
879,819,23,17,86221,pic,2012 Brazilian Grand Prix,N,2120160,2087363
879,818,23,13,102989,vergne,2012 Brazilian Grand Prix,N,2110152,2087363
879,37,23,18,86974,rosa,2012 Brazilian Grand Prix,N,2128875,2087363
879,5,23,16,85597,kovalainen,2012 Brazilian Grand Prix,N,2114632,2087363
879,10,23,12,107903,glock,2012 Brazilian Grand Prix,N,2104452,2087363
879,808,23,14,100176,petrov,2012 Brazilian Grand Prix,N,2112843,2087363
879,8,23,10,100667,raikkonen,2012 Brazilian Grand Prix,N,2085059,2087363
879,1,23,3,99708,hamilton,2012 Brazilian Grand Prix,N,2031137,2087363
879,4,23,4,102052,alonso,2012 Brazilian Grand Prix,N,2060533,2087363
879,30,23,15,89977,michael_schumacher,2012 Brazilian Grand Prix,N,2113684,2087363
879,18,23,2,93573,button,2012 Brazilian Grand Prix,Y,1978429,2087363
879,17,23,7,104157,webber,2012 Brazilian Grand Prix,N,2074182,2087363
879,39,24,19,90571,karthikeyan,2012 Brazilian Grand Prix,N,2237081,2168556
879,37,24,18,105419,rosa,2012 Brazilian Grand Prix,N,2234294,2168556
879,817,24,9,83819,ricciardo,2012 Brazilian Grand Prix,N,2165591,2168556
879,17,24,7,83707,webber,2012 Brazilian Grand Prix,N,2157889,2168556
879,4,24,4,86879,alonso,2012 Brazilian Grand Prix,N,2147412,2168556
879,819,24,17,113165,pic,2012 Brazilian Grand Prix,N,2233325,2168556
879,155,24,6,87041,kobayashi,2012 Brazilian Grand Prix,N,2151700,2168556
879,1,24,3,84085,hamilton,2012 Brazilian Grand Prix,N,2115222,2168556
879,814,24,8,83851,resta,2012 Brazilian Grand Prix,N,2159882,2168556
879,13,24,11,81083,massa,2012 Brazilian Grand Prix,N,2170750,2168556
879,818,24,13,117567,vergne,2012 Brazilian Grand Prix,N,2227719,2168556
879,20,24,5,86870,vettel,2012 Brazilian Grand Prix,N,2150950,2168556
879,5,24,16,116774,kovalainen,2012 Brazilian Grand Prix,N,2231406,2168556
879,30,24,15,116207,michael_schumacher,2012 Brazilian Grand Prix,N,2229891,2168556
879,808,24,14,115902,petrov,2012 Brazilian Grand Prix,N,2228745,2168556
879,10,24,12,121846,glock,2012 Brazilian Grand Prix,N,2226298,2168556
879,807,24,1,121466,hulkenberg,2012 Brazilian Grand Prix,N,2099216,2168556
879,3,24,20,91520,rosberg,2012 Brazilian Grand Prix,N,2238345,2168556
879,8,24,10,81303,raikkonen,2012 Brazilian Grand Prix,N,2166362,2168556
879,18,24,2,121988,button,2012 Brazilian Grand Prix,N,2100417,2168556
879,817,25,9,83321,ricciardo,2012 Brazilian Grand Prix,N,2248912,2250981
879,808,25,14,118134,petrov,2012 Brazilian Grand Prix,N,2346879,2250981
879,3,25,20,114092,rosberg,2012 Brazilian Grand Prix,N,2352437,2250981
879,20,25,5,92999,vettel,2012 Brazilian Grand Prix,N,2243949,2250981
879,818,25,12,116819,vergne,2012 Brazilian Grand Prix,N,2344538,2250981
879,37,25,18,116355,rosa,2012 Brazilian Grand Prix,N,2350649,2250981
879,17,25,7,88303,webber,2012 Brazilian Grand Prix,N,2246192,2250981
879,18,25,2,125192,button,2012 Brazilian Grand Prix,N,2225609,2250981
879,13,25,11,81914,massa,2012 Brazilian Grand Prix,N,2252664,2250981
879,819,25,17,116520,pic,2012 Brazilian Grand Prix,N,2349845,2250981
879,39,25,19,114685,karthikeyan,2012 Brazilian Grand Prix,N,2351766,2250981
879,30,25,15,117184,michael_schumacher,2012 Brazilian Grand Prix,N,2347075,2250981
879,814,25,8,86885,resta,2012 Brazilian Grand Prix,N,2246767,2250981
879,807,25,1,124988,hulkenberg,2012 Brazilian Grand Prix,N,2224204,2250981
879,8,25,10,82936,raikkonen,2012 Brazilian Grand Prix,N,2249298,2250981
879,1,25,3,117164,hamilton,2012 Brazilian Grand Prix,N,2232386,2250981
879,5,25,16,116810,kovalainen,2012 Brazilian Grand Prix,N,2348216,2250981
879,10,25,13,118297,glock,2012 Brazilian Grand Prix,N,2344595,2250981
879,4,25,4,93947,alonso,2012 Brazilian Grand Prix,N,2241359,2250981
879,155,25,6,93273,kobayashi,2012 Brazilian Grand Prix,N,2244973,2250981
879,20,26,5,110408,vettel,2012 Brazilian Grand Prix,N,2354357,2360212
879,818,26,13,92918,vergne,2012 Brazilian Grand Prix,N,2437456,2360212
879,819,26,17,92109,pic,2012 Brazilian Grand Prix,N,2441954,2360212
879,13,26,11,108205,massa,2012 Brazilian Grand Prix,N,2360869,2360212
879,807,26,1,118195,hulkenberg,2012 Brazilian Grand Prix,N,2342399,2360212
879,817,26,9,110052,ricciardo,2012 Brazilian Grand Prix,N,2358964,2360212
879,17,26,7,110070,webber,2012 Brazilian Grand Prix,N,2356262,2360212
879,4,26,4,111701,alonso,2012 Brazilian Grand Prix,N,2353060,2360212
879,37,26,18,94294,rosa,2012 Brazilian Grand Prix,N,2444943,2360212
879,808,26,14,92480,petrov,2012 Brazilian Grand Prix,N,2439359,2360212
879,8,26,10,110257,raikkonen,2012 Brazilian Grand Prix,N,2359555,2360212
879,5,26,16,93269,kovalainen,2012 Brazilian Grand Prix,N,2441485,2360212
879,1,26,3,116896,hamilton,2012 Brazilian Grand Prix,N,2349282,2360212
